iter	R2	RMSE
5207	0.999999886	0.0002958568601
5208	0.9999998864	0.0002953841031
5209	0.9999998868	0.0002947723788
5210	0.9999998871	0.0002944189964
5211	0.9999998874	0.0002940943466
5212	0.9999998875	0.000293855556
5213	0.9999998879	0.0002933971158
5214	0.999999888	0.0002931872285
5215	0.9999998884	0.000292725995
5216	0.9999998886	0.0002924587269
5217	0.9999998888	0.0002921900716
5218	0.9999998889	0.0002920167472
5219	0.9999998893	0.0002916021416
5220	0.9999998894	0.0002913523032
5221	0.9999998896	0.0002910876871
5222	0.9999998898	0.0002908963863
5223	0.9999998901	0.0002905206954
5224	0.9999998902	0.0002903717317
5225	0.9999998904	0.0002901481456
5226	0.9999998906	0.0002897665499
5227	0.9999998911	0.0002891701225
5228	0.9999998912	0.0002890758061
5229	0.9999998913	0.0002888947767
5230	0.9999998913	0.0002888817517
5231	0.9999998916	0.0002885379684
5232	0.9999998918	0.0002882352971
5233	0.999999892	0.0002880179559
5234	0.999999892	0.0002879674433
5235	0.9999998923	0.0002876261163
5236	0.9999998925	0.0002872743631
5237	0.9999998927	0.0002870383964
5238	0.999999893	0.0002866042926
5239	0.9999998932	0.0002863436267
5240	0.9999998936	0.0002857607653
5241	0.999999894	0.000285256293
5242	0.9999998942	0.0002850594035
5243	0.9999998944	0.0002847724644
5244	0.9999998946	0.0002844767891
5245	0.9999998948	0.0002842643832
5246	0.9999998949	0.0002840273223
5247	0.999999895	0.0002839053155
5248	0.9999998951	0.0002838258897
5249	0.9999998954	0.000283409017
5250	0.9999998956	0.0002831909885
5251	0.9999998958	0.0002829033675
5252	0.9999998959	0.000282689968
5253	0.9999998961	0.0002824677005
5254	0.9999998964	0.0002820608699
5255	0.9999998965	0.0002819348966
5256	0.9999998966	0.0002818008341
5257	0.999999897	0.0002811949604
5258	0.9999998973	0.0002808004206
5259	0.9999998975	0.000280598979
5260	0.9999998977	0.0002803263082
5261	0.9999998977	0.0002802119084
5262	0.9999998977	0.0002801954316
5263	0.9999998983	0.0002794988528
5264	0.9999998986	0.0002790606691
5265	0.9999998989	0.0002786143311
5266	0.999999899	0.0002784558458
5267	0.9999998991	0.0002782799181
5268	0.9999998992	0.0002782409689
5269	0.9999998993	0.0002781093437
5270	0.9999998993	0.0002780526941
5271	0.9999998995	0.0002778295812
5272	0.9999999	0.0002770551031
5273	0.9999999003	0.0002766661343
5274	0.9999999004	0.0002765432658
5275	0.9999999006	0.0002762821885
5276	0.9999999008	0.0002760208553
5277	0.9999999008	0.0002759484485
5278	0.999999901	0.0002757125933
5279	0.9999999011	0.0002755305148
5280	0.9999999012	0.0002754774435
5281	0.9999999014	0.0002751557109
5282	0.9999999017	0.0002747112885
5283	0.9999999017	0.0002746669099
5284	0.999999902	0.0002743229738
5285	0.9999999022	0.0002739694776
5286	0.9999999023	0.0002738199159
5287	0.9999999024	0.0002737133616
5288	0.9999999027	0.0002732992025
5289	0.999999903	0.0002729497722
5290	0.9999999033	0.0002725055528
5291	0.9999999033	0.0002724522641
5292	0.9999999035	0.0002722191492
5293	0.9999999038	0.0002718289528
5294	0.999999904	0.0002715400106
5295	0.9999999041	0.000271327276
5296	0.9999999043	0.0002710818724
5297	0.9999999044	0.0002709360047
5298	0.9999999045	0.0002707357279
5299	0.9999999048	0.0002703829563
5300	0.9999999049	0.0002701781489
5301	0.999999905	0.0002700798652
5302	0.9999999056	0.0002692196843
5303	0.9999999058	0.0002689519514
5304	0.9999999062	0.0002684225574
5305	0.9999999066	0.000267799387
5306	0.9999999068	0.000267493755
5307	0.999999907	0.0002672066718
5308	0.9999999073	0.0002667333478
5309	0.9999999075	0.0002664391986
5310	0.9999999077	0.0002661464586
5311	0.9999999078	0.0002660893444
5312	0.9999999081	0.0002655708676
5313	0.9999999083	0.0002652964858
5314	0.9999999086	0.000264884292
5315	0.9999999089	0.000264533074
5316	0.999999909	0.0002643118133
5317	0.9999999091	0.0002641519508
5318	0.9999999093	0.0002638750786
5319	0.9999999093	0.0002638243357
5320	0.9999999095	0.0002636056344
5321	0.9999999098	0.0002631366906
5322	0.9999999099	0.0002629608492
5323	0.99999991	0.0002628097883
5324	0.9999999104	0.0002623525788
5325	0.9999999104	0.0002623267253
5326	0.9999999106	0.0002619631837
5327	0.9999999109	0.0002616224484
5328	0.999999911	0.0002614715027
5329	0.9999999112	0.0002611512998
5330	0.9999999114	0.0002607803754
5331	0.9999999116	0.0002605245641
5332	0.9999999117	0.0002603328006
5333	0.9999999119	0.0002600576191
5334	0.9999999121	0.0002598171505
5335	0.9999999123	0.0002595573825
5336	0.9999999123	0.0002594205782
5337	0.9999999126	0.0002590532562
5338	0.9999999128	0.000258756481
5339	0.9999999129	0.0002585532237
5340	0.9999999133	0.0002580757918
5341	0.9999999135	0.000257672572
5342	0.9999999135	0.0002576442399
5343	0.9999999138	0.0002573318155
5344	0.9999999139	0.0002571024433
5345	0.9999999141	0.0002568434163
5346	0.9999999144	0.0002563817925
5347	0.9999999145	0.0002562442676
5348	0.9999999147	0.0002559441119
5349	0.9999999149	0.0002555720122
5350	0.9999999149	0.0002555584545
5351	0.9999999151	0.0002553800309
5352	0.9999999151	0.0002552909458
5353	0.9999999153	0.0002550129671
5354	0.9999999158	0.0002541967169
5355	0.9999999161	0.0002537932244
5356	0.9999999166	0.0002531058246
5357	0.9999999169	0.0002526188344
5358	0.9999999169	0.0002525739326
5359	0.999999917	0.0002524255611
5360	0.999999917	0.0002524236203
5361	0.9999999171	0.0002522849873
5362	0.9999999172	0.000252189386
5363	0.9999999174	0.0002518287334
5364	0.9999999176	0.0002515440607
5365	0.9999999178	0.0002512554795
5366	0.9999999179	0.0002510070453
5367	0.9999999182	0.0002505546327
5368	0.9999999185	0.0002501238814
5369	0.9999999186	0.0002500081967
5370	0.9999999189	0.0002495780174
5371	0.9999999191	0.0002491844007
5372	0.9999999193	0.0002489454833
5373	0.9999999194	0.0002487387344
5374	0.9999999195	0.0002486472193
5375	0.9999999196	0.0002485005691
5376	0.9999999196	0.0002484310223
5377	0.9999999197	0.0002483681528
5378	0.9999999198	0.0002481507738
5379	0.99999992	0.0002478567463
5380	0.9999999202	0.0002474744742
5381	0.9999999203	0.0002474032524
5382	0.9999999203	0.0002473168426
5383	0.9999999206	0.0002469565142
5384	0.9999999209	0.0002463997791
5385	0.9999999212	0.0002459789162
5386	0.9999999213	0.0002458557211
5387	0.9999999213	0.0002457979585
5388	0.9999999215	0.0002455269572
5389	0.9999999217	0.0002451414883
5390	0.9999999223	0.000244323245
5391	0.9999999225	0.0002438985859
5392	0.9999999228	0.0002434175406
5393	0.9999999231	0.0002430473685
5394	0.9999999232	0.0002428995982
5395	0.9999999234	0.0002425142031
5396	0.9999999234	0.0002424741811
5397	0.9999999235	0.0002423902145
5398	0.9999999239	0.0002417178105
5399	0.999999924	0.0002416429165
5400	0.999999924	0.0002415149186
5401	0.9999999243	0.0002411547545
5402	0.9999999245	0.0002408413179
5403	0.9999999246	0.0002406381615
5404	0.999999925	0.0002399747375
5405	0.999999925	0.0002399431408
5406	0.9999999254	0.0002393903741
5407	0.9999999257	0.0002387730405
5408	0.9999999259	0.0002385252033
5409	0.9999999263	0.0002379390196
5410	0.9999999264	0.0002376440251
5411	0.9999999266	0.0002374398479
5412	0.9999999268	0.0002370742028
5413	0.999999927	0.0002368302783
5414	0.9999999271	0.0002365205654
5415	0.9999999274	0.0002361339725
5416	0.9999999275	0.0002360151245
5417	0.9999999276	0.0002356977995
5418	0.9999999277	0.0002356370833
5419	0.9999999278	0.0002354892565
5420	0.999999928	0.0002351760336
5421	0.999999928	0.0002351091593
5422	0.9999999281	0.0002349142777
5423	0.9999999282	0.0002347423695
5424	0.9999999282	0.0002347345022
5425	0.9999999283	0.00023455116
5426	0.9999999286	0.0002340700654
5427	0.9999999288	0.0002338040564
5428	0.9999999289	0.0002335798143
5429	0.999999929	0.0002334753002
5430	0.9999999292	0.0002330852234
5431	0.9999999295	0.0002326681206
5432	0.9999999296	0.0002324182349
5433	0.9999999297	0.0002322524391
5434	0.9999999299	0.0002319860147
5435	0.9999999299	0.0002319706763
5436	0.9999999301	0.0002316961123
5437	0.9999999302	0.0002315186715
5438	0.9999999304	0.0002312485908
5439	0.9999999305	0.0002310610329
5440	0.9999999305	0.0002309858802
5441	0.9999999307	0.0002307134839
5442	0.9999999308	0.0002304780474
5443	0.9999999308	0.0002304533702
5444	0.999999931	0.000230139029
5445	0.9999999311	0.0002300469668
5446	0.9999999312	0.0002297663704
5447	0.9999999313	0.0002296587487
5448	0.9999999314	0.0002294760789
5449	0.9999999315	0.0002293950918
5450	0.9999999317	0.0002289680047
5451	0.9999999317	0.0002289269859
5452	0.9999999319	0.0002287228114
5453	0.9999999319	0.0002286654246
5454	0.999999932	0.0002285516115
5455	0.9999999321	0.0002282842665
5456	0.9999999322	0.0002281562342
5457	0.9999999324	0.0002277862992
5458	0.9999999325	0.0002277173453
5459	0.9999999325	0.0002276187241
5460	0.9999999327	0.0002273962117
5461	0.9999999327	0.0002273479036
5462	0.9999999327	0.0002272592108
5463	0.999999933	0.0002268655717
5464	0.9999999332	0.0002265107489
5465	0.9999999333	0.0002263521891
5466	0.9999999334	0.0002261741262
5467	0.9999999335	0.0002260396957
5468	0.9999999336	0.0002257722761
5469	0.9999999337	0.0002255657778
5470	0.999999934	0.0002251971613
5471	0.9999999341	0.0002249576855
5472	0.9999999342	0.000224760907
5473	0.9999999343	0.0002245466869
5474	0.9999999344	0.000224492043
5475	0.9999999344	0.0002243809174
5476	0.9999999346	0.0002241058165
5477	0.9999999346	0.0002240189902
5478	0.9999999347	0.0002239457715
5479	0.9999999347	0.0002238665386
5480	0.9999999348	0.0002236964171
5481	0.999999935	0.0002233236251
5482	0.9999999351	0.0002232690765
5483	0.9999999351	0.0002232451388
5484	0.9999999351	0.0002231739134
5485	0.9999999351	0.0002231610979
5486	0.9999999352	0.0002230035539
5487	0.9999999353	0.0002228293674
5488	0.9999999354	0.0002227508787
5489	0.9999999354	0.000222633025
5490	0.9999999356	0.0002223483451
5491	0.9999999356	0.0002222823485
5492	0.9999999357	0.000222129122
5493	0.9999999359	0.0002218854779
5494	0.9999999359	0.0002217964932
5495	0.9999999361	0.0002215696618
5496	0.9999999362	0.0002213758203
5497	0.9999999363	0.0002211931976
5498	0.9999999364	0.0002210315758
5499	0.9999999365	0.0002208470285
5500	0.9999999366	0.0002206987958
5501	0.9999999366	0.0002206242637
5502	0.9999999368	0.0002202796957
5503	0.999999937	0.0002199182686
5504	0.9999999371	0.0002197608017
5505	0.9999999371	0.0002196769549
5506	0.9999999373	0.0002194849648
5507	0.9999999375	0.0002191182156
5508	0.9999999376	0.000218817457
5509	0.9999999377	0.0002187578803
5510	0.9999999378	0.0002185429479
5511	0.999999938	0.0002181958605
5512	0.9999999382	0.0002179037209
5513	0.9999999382	0.0002178493917
5514	0.9999999383	0.0002177123096
5515	0.9999999383	0.0002176978478
5516	0.9999999384	0.0002174204955
5517	0.9999999386	0.0002170503541
5518	0.9999999387	0.0002169249061
5519	0.9999999388	0.0002167956379
5520	0.9999999389	0.0002165303432
5521	0.9999999391	0.0002162225645
5522	0.9999999393	0.0002159338115
5523	0.9999999394	0.0002157433735
5524	0.9999999394	0.0002156994704
5525	0.9999999396	0.0002153357744
5526	0.99999994	0.0002147105607
5527	0.99999994	0.000214645599
5528	0.99999994	0.0002146069938
5529	0.9999999401	0.0002143789866
5530	0.9999999402	0.0002142934533
5531	0.9999999404	0.0002139648405
5532	0.9999999404	0.000213910092
5533	0.9999999406	0.0002135770861
5534	0.9999999409	0.000213001576
5535	0.9999999409	0.0002129314167
5536	0.9999999411	0.0002126906775
5537	0.9999999412	0.0002123928237
5538	0.9999999414	0.0002120438179
5539	0.9999999416	0.0002118394336
5540	0.9999999417	0.0002116365724
5541	0.9999999418	0.0002114590785
5542	0.9999999418	0.0002114479392
5543	0.9999999418	0.0002113240826
5544	0.999999942	0.0002109829166
5545	0.9999999424	0.0002103603345
5546	0.9999999425	0.0002100519142
5547	0.9999999426	0.0002098467221
5548	0.9999999428	0.0002094989293
5549	0.9999999428	0.0002094863924
5550	0.9999999429	0.0002093345357
5551	0.9999999429	0.0002093032016
5552	0.999999943	0.0002091482514
5553	0.9999999431	0.0002090243484
5554	0.9999999431	0.0002089373816
5555	0.9999999433	0.0002087238507
5556	0.9999999434	0.0002085330892
5557	0.9999999434	0.0002084730207
5558	0.9999999435	0.0002082933969
5559	0.9999999437	0.0002080053296
5560	0.9999999437	0.0002079314603
5561	0.9999999438	0.0002076541013
5562	0.999999944	0.0002074438622
5563	0.9999999441	0.0002071496943
5564	0.9999999442	0.0002070376501
5565	0.9999999443	0.0002067925779
5566	0.9999999444	0.0002066053267
5567	0.9999999445	0.0002063787333
5568	0.9999999446	0.0002061853794
5569	0.9999999447	0.0002061244363
5570	0.9999999448	0.0002058930631
5571	0.9999999448	0.0002058625346
5572	0.9999999451	0.0002053147386
5573	0.9999999451	0.0002052218882
5574	0.9999999452	0.0002050889975
5575	0.9999999454	0.0002046763552
5576	0.9999999456	0.0002043524807
5577	0.9999999456	0.000204340975
5578	0.9999999458	0.0002039828357
5579	0.999999946	0.0002037091971
5580	0.999999946	0.0002035664155
5581	0.9999999462	0.0002031761002
5582	0.9999999464	0.0002029421627
5583	0.9999999466	0.0002025787809
5584	0.9999999468	0.0002021061711
5585	0.9999999469	0.0002019269883
5586	0.999999947	0.0002016392849
5587	0.9999999471	0.0002014686675
5588	0.9999999473	0.0002010768444
5589	0.9999999475	0.0002008365107
5590	0.9999999476	0.0002005280405
5591	0.9999999477	0.0002004630329
5592	0.9999999477	0.0002003586976
5593	0.9999999478	0.0002001900254
5594	0.9999999479	0.0001999854526
5595	0.999999948	0.0001998074917
5596	0.999999948	0.0001997723834
5597	0.9999999481	0.0001995672914
5598	0.9999999483	0.0001991620437
5599	0.9999999485	0.0001988110038
5600	0.9999999486	0.0001986579717
5601	0.9999999486	0.0001986161579
5602	0.9999999487	0.0001983826942
5603	0.9999999488	0.0001982597647
5604	0.999999949	0.0001979638469
5605	0.999999949	0.0001978522363
5606	0.9999999492	0.0001975814647
5607	0.9999999492	0.0001974028241
5608	0.9999999494	0.000197204658
5609	0.9999999495	0.0001970068278
5610	0.9999999495	0.0001969370438
5611	0.9999999496	0.0001966675647
5612	0.9999999496	0.0001966374346
5613	0.9999999497	0.0001964485797
5614	0.9999999498	0.0001963842835
5615	0.99999995	0.0001960022665
5616	0.9999999502	0.0001956214212
5617	0.9999999503	0.0001953797329
5618	0.9999999503	0.0001952738684
5619	0.9999999504	0.0001950868564
5620	0.9999999505	0.000195024692
5621	0.9999999507	0.0001946384104
5622	0.9999999508	0.0001944357994
5623	0.9999999508	0.000194417538
5624	0.9999999509	0.0001941368915
5625	0.9999999511	0.0001937368545
5626	0.9999999512	0.0001934865469
5627	0.9999999513	0.0001933217745
5628	0.9999999514	0.0001931095306
5629	0.9999999514	0.0001930756008
5630	0.9999999515	0.0001928848761
5631	0.9999999516	0.0001927200678
5632	0.9999999517	0.0001925366343
5633	0.9999999518	0.0001923086446
5634	0.9999999519	0.0001922003618
5635	0.999999952	0.0001920410784
5636	0.999999952	0.0001919883167
5637	0.999999952	0.0001919022582
5638	0.9999999521	0.0001916812297
5639	0.9999999523	0.0001913051896
5640	0.9999999524	0.00019121721
5641	0.9999999524	0.0001911603408
5642	0.9999999525	0.0001909723018
5643	0.9999999525	0.0001909093059
5644	0.9999999527	0.0001906637543
5645	0.9999999529	0.0001901786274
5646	0.9999999532	0.0001895755365
5647	0.9999999533	0.0001894543006
5648	0.9999999533	0.0001893967797
5649	0.9999999533	0.0001893313952
5650	0.9999999534	0.0001890584837
5651	0.9999999536	0.0001887780664
5652	0.9999999537	0.0001885119641
5653	0.9999999538	0.0001883143716
5654	0.9999999538	0.0001882635354
5655	0.9999999539	0.0001881751967
5656	0.9999999539	0.0001880723822
5657	0.9999999541	0.0001876970274
5658	0.9999999542	0.0001875373185
5659	0.9999999542	0.0001875037904
5660	0.9999999542	0.0001874682329
5661	0.9999999544	0.0001872178687
5662	0.9999999544	0.0001871905166
5663	0.9999999545	0.0001869176704
5664	0.9999999546	0.0001866118875
5665	0.9999999549	0.0001861501788
5666	0.9999999549	0.0001860485022
5667	0.999999955	0.0001858819621
5668	0.9999999551	0.0001856414568
5669	0.9999999553	0.0001853570363
5670	0.9999999554	0.0001849997218
5671	0.9999999555	0.0001848007344
5672	0.9999999556	0.0001846833539
5673	0.9999999558	0.0001842281739
5674	0.9999999559	0.0001839882862
5675	0.999999956	0.0001838651226
5676	0.9999999561	0.0001836816154
5677	0.9999999562	0.0001834219573
5678	0.9999999562	0.0001834100029
5679	0.9999999563	0.0001831353089
5680	0.9999999565	0.0001827517358
5681	0.9999999567	0.0001823954469
5682	0.9999999567	0.0001823247367
5683	0.9999999567	0.0001823100688
5684	0.9999999568	0.0001822082635
5685	0.9999999569	0.0001820037383
5686	0.9999999569	0.0001819109535
5687	0.999999957	0.0001817445327
5688	0.9999999571	0.0001815101654
5689	0.9999999572	0.0001813361403
5690	0.9999999572	0.0001812502684
5691	0.9999999573	0.0001810589738
5692	0.9999999575	0.0001806815295
5693	0.9999999575	0.0001806293064
5694	0.9999999575	0.0001805541197
5695	0.9999999576	0.0001803762657
5696	0.9999999577	0.000180179886
5697	0.9999999578	0.0001799717444
5698	0.9999999579	0.0001798839673
5699	0.999999958	0.0001795954892
5700	0.9999999581	0.0001792983667
5701	0.9999999582	0.0001792332229
5702	0.9999999582	0.0001791237234
5703	0.9999999583	0.0001789890832
5704	0.9999999584	0.0001788033094
5705	0.9999999584	0.000178664876
5706	0.9999999585	0.0001785422991
5707	0.9999999586	0.000178358942
5708	0.9999999586	0.0001782038566
5709	0.9999999587	0.0001781350928
5710	0.9999999587	0.0001780722124
5711	0.9999999588	0.0001778855172
5712	0.9999999588	0.0001778360768
5713	0.999999959	0.0001775307919
5714	0.999999959	0.0001774774624
5715	0.9999999591	0.0001772893821
5716	0.9999999592	0.0001770343904
5717	0.9999999593	0.0001766928536
5718	0.9999999594	0.0001765599679
5719	0.9999999595	0.0001763906597
5720	0.9999999596	0.0001761743139
5721	0.9999999598	0.0001757366353
5722	0.9999999598	0.0001756235047
5723	0.9999999599	0.0001753874011
5724	0.9999999601	0.0001751382535
5725	0.9999999602	0.0001747328319
5726	0.9999999604	0.0001743517881
5727	0.9999999605	0.0001741714372
5728	0.9999999607	0.000173783276
5729	0.9999999608	0.0001735814731
5730	0.9999999609	0.000173301986
5731	0.9999999609	0.0001732353033
5732	0.9999999609	0.0001731618412
5733	0.999999961	0.0001729554828
5734	0.9999999612	0.0001726780445
5735	0.9999999612	0.0001725757811
5736	0.9999999613	0.0001724419233
5737	0.9999999614	0.000172266334
5738	0.9999999615	0.0001719250345
5739	0.9999999616	0.00017170149
5740	0.9999999616	0.0001716737867
5741	0.9999999617	0.0001713869817
5742	0.9999999619	0.0001711250396
5743	0.9999999619	0.0001710584733
5744	0.9999999621	0.0001706173617
5745	0.9999999622	0.0001703555176
5746	0.9999999623	0.0001701422869
5747	0.9999999624	0.0001700175417
5748	0.9999999624	0.0001698484337
5749	0.9999999625	0.0001697012106
5750	0.9999999625	0.0001696371923
5751	0.9999999626	0.0001694919531
5752	0.9999999627	0.0001691865495
5753	0.9999999628	0.0001691173761
5754	0.9999999629	0.0001688743463
5755	0.999999963	0.00016858736
5756	0.999999963	0.0001684829002
5757	0.9999999631	0.0001683538251
5758	0.9999999631	0.0001682514316
5759	0.9999999632	0.0001681541728
5760	0.9999999634	0.0001677478448
5761	0.9999999634	0.0001675292899
5762	0.9999999635	0.0001674769905
5763	0.9999999635	0.0001674444196
5764	0.9999999636	0.0001671193797
5765	0.9999999637	0.0001670366173
5766	0.9999999637	0.0001669400266
5767	0.9999999638	0.0001668290907
5768	0.9999999638	0.0001667460159
5769	0.9999999639	0.0001663765922
5770	0.999999964	0.00016634911
5771	0.999999964	0.0001661462726
5772	0.9999999641	0.0001660653111
5773	0.9999999642	0.0001657157053
5774	0.9999999643	0.0001656740446
5775	0.9999999644	0.0001654254119
5776	0.9999999644	0.0001653518185
5777	0.9999999645	0.0001651842763
5778	0.9999999647	0.0001647207946
5779	0.9999999648	0.000164476992
5780	0.9999999648	0.0001643112174
5781	0.999999965	0.0001638748059
5782	0.9999999652	0.0001635692167
5783	0.9999999652	0.0001635154201
5784	0.9999999652	0.0001633750559
5785	0.9999999653	0.000163335382
5786	0.9999999653	0.0001632385219
5787	0.9999999654	0.0001630607226
5788	0.9999999655	0.0001628672444
5789	0.9999999655	0.0001627222927
5790	0.9999999656	0.000162598405
5791	0.9999999656	0.0001625183806
5792	0.9999999656	0.0001624754749
5793	0.9999999657	0.0001623971227
5794	0.9999999657	0.0001622096226
5795	0.9999999658	0.0001620986497
5796	0.9999999658	0.0001620107279
5797	0.9999999659	0.0001618330126
5798	0.999999966	0.0001616398781
5799	0.999999966	0.000161535522
5800	0.999999966	0.0001614857033
5801	0.9999999661	0.000161437141
5802	0.9999999662	0.0001611599182
5803	0.9999999663	0.0001608339682
5804	0.9999999664	0.0001607039157
5805	0.9999999665	0.0001604477764
5806	0.9999999665	0.0001603658696
5807	0.9999999666	0.0001601163126
5808	0.9999999667	0.0001598862676
5809	0.9999999669	0.0001593534281
5810	0.9999999669	0.0001593015057
5811	0.9999999671	0.0001590135523
5812	0.9999999671	0.0001588171563
5813	0.9999999672	0.0001586965023
5814	0.9999999673	0.0001583683676
5815	0.9999999674	0.0001582838439
5816	0.9999999675	0.0001579769789
5817	0.9999999676	0.0001577766717
5818	0.9999999676	0.000157619272
5819	0.9999999677	0.0001575660613
5820	0.9999999677	0.0001575197058
5821	0.9999999678	0.0001573000192
5822	0.9999999678	0.0001572047714
5823	0.9999999679	0.0001570880923
5824	0.9999999679	0.0001569050709
5825	0.9999999681	0.0001565908405
5826	0.9999999681	0.0001565701527
5827	0.9999999682	0.0001563679269
5828	0.9999999682	0.0001561435031
5829	0.9999999683	0.0001560451859
5830	0.9999999684	0.0001557833383
5831	0.9999999684	0.0001557502311
5832	0.9999999685	0.0001554803859
5833	0.9999999686	0.0001552843013
5834	0.9999999687	0.00015514243
5835	0.9999999687	0.0001549987537
5836	0.9999999688	0.0001547039727
5837	0.9999999689	0.0001545092604
5838	0.999999969	0.0001543569453
5839	0.999999969	0.000154214783
5840	0.9999999692	0.0001539024303
5841	0.9999999692	0.0001537372285
5842	0.9999999692	0.0001536594622
5843	0.9999999693	0.000153473806
5844	0.9999999694	0.0001533636003
5845	0.9999999695	0.0001530732173
5846	0.9999999695	0.0001529522294
5847	0.9999999696	0.0001528399204
5848	0.9999999697	0.000152553669
5849	0.9999999697	0.0001524913182
5850	0.9999999698	0.0001522286114
5851	0.9999999698	0.0001521950403
5852	0.9999999699	0.0001519982021
5853	0.99999997	0.0001518178351
5854	0.99999997	0.0001517539522
5855	0.99999997	0.0001516482944
5856	0.9999999701	0.0001513911584
5857	0.9999999702	0.0001513634761
5858	0.9999999702	0.0001511478476
5859	0.9999999703	0.0001508903713
5860	0.9999999704	0.0001507642548
5861	0.9999999704	0.0001506299859
5862	0.9999999705	0.0001505877034
5863	0.9999999705	0.0001504859693
5864	0.9999999706	0.0001503354163
5865	0.9999999706	0.0001503209309
5866	0.9999999706	0.0001502610333
5867	0.9999999707	0.0001500834747
5868	0.9999999707	0.0001498618437
5869	0.9999999708	0.0001496749963
5870	0.9999999709	0.0001495397558
5871	0.9999999709	0.000149431503
5872	0.999999971	0.0001493435683
5873	0.999999971	0.0001492562515
5874	0.999999971	0.0001491363411
5875	0.999999971	0.000149105146
5876	0.9999999711	0.0001488720112
5877	0.9999999713	0.0001485654944
5878	0.9999999713	0.0001483456893
5879	0.9999999713	0.0001483203946
5880	0.9999999715	0.000147829124
5881	0.9999999715	0.0001478109045
5882	0.9999999716	0.0001477390585
5883	0.9999999716	0.0001476088394
5884	0.9999999717	0.00014748556
5885	0.9999999717	0.000147297534
5886	0.9999999718	0.000147216198
5887	0.9999999718	0.0001471671245
5888	0.9999999719	0.0001469077139
5889	0.9999999719	0.000146757495
5890	0.999999972	0.0001466848664
5891	0.999999972	0.0001465188087
5892	0.9999999721	0.0001464721105
5893	0.9999999722	0.0001462196867
5894	0.9999999722	0.0001459926773
5895	0.9999999723	0.0001458070922
5896	0.9999999724	0.0001456140785
5897	0.9999999725	0.0001453853511
5898	0.9999999725	0.0001452838282
5899	0.9999999726	0.0001451209499
5900	0.9999999726	0.0001449224593
5901	0.9999999727	0.0001447509093
5902	0.9999999728	0.000144551428
5903	0.9999999729	0.0001442570558
5904	0.999999973	0.0001440747985
5905	0.999999973	0.0001440593011
5906	0.999999973	0.0001438891937
5907	0.9999999731	0.0001437339955
5908	0.9999999732	0.0001435408137
5909	0.9999999733	0.0001432274319
5910	0.9999999733	0.0001432186296
5911	0.9999999733	0.0001430530898
5912	0.9999999734	0.0001429106819
5913	0.9999999735	0.0001427381184
5914	0.9999999735	0.0001425644939
5915	0.9999999736	0.0001424866884
5916	0.9999999736	0.000142325412
5917	0.9999999737	0.0001420694726
5918	0.9999999738	0.0001419180564
5919	0.9999999738	0.0001418160669
5920	0.9999999739	0.0001415722837
5921	0.999999974	0.0001413769752
5922	0.9999999741	0.0001411452991
5923	0.9999999741	0.000141041167
5924	0.9999999741	0.0001410127137
5925	0.9999999741	0.0001409224053
5926	0.9999999742	0.0001408460135
5927	0.9999999742	0.0001407340311
5928	0.9999999742	0.000140708021
5929	0.9999999743	0.0001405803245
5930	0.9999999744	0.0001403316566
5931	0.9999999744	0.0001401681569
5932	0.9999999744	0.0001400923003
5933	0.9999999745	0.0001399553951
5934	0.9999999746	0.0001397407757
5935	0.9999999746	0.0001397319695
5936	0.9999999746	0.0001397184943
5937	0.9999999746	0.0001396270487
5938	0.9999999746	0.0001395287792
5939	0.9999999747	0.0001393882318
5940	0.9999999748	0.0001391662599
5941	0.9999999748	0.0001389837251
5942	0.9999999749	0.0001388711248
5943	0.9999999749	0.0001387776374
5944	0.9999999749	0.0001387385442
5945	0.999999975	0.0001385896217
5946	0.9999999751	0.0001383718741
5947	0.9999999751	0.000138367332
5948	0.9999999752	0.0001380820673
5949	0.9999999752	0.0001378591933
5950	0.9999999753	0.0001376047069
5951	0.9999999753	0.0001375968016
5952	0.9999999753	0.0001375820721
5953	0.9999999754	0.0001374772694
5954	0.9999999754	0.0001374197676
5955	0.9999999755	0.0001371603058
5956	0.9999999755	0.000137060286
5957	0.9999999756	0.0001368641502
5958	0.9999999756	0.0001367894613
5959	0.9999999756	0.0001367736786
5960	0.9999999757	0.0001366838533
5961	0.9999999757	0.0001365315477
5962	0.9999999758	0.000136414204
5963	0.9999999758	0.0001362850085
5964	0.9999999759	0.0001360980046
5965	0.9999999759	0.0001359877557
5966	0.999999976	0.0001358138964
5967	0.999999976	0.0001357664547
5968	0.999999976	0.000135649574
5969	0.9999999761	0.0001355324126
5970	0.9999999761	0.0001354583854
5971	0.9999999762	0.0001352031564
5972	0.9999999762	0.0001351582659
5973	0.9999999763	0.0001350327834
5974	0.9999999763	0.0001349716506
5975	0.9999999764	0.0001347385985
5976	0.9999999764	0.0001346944626
5977	0.9999999764	0.0001346865763
5978	0.9999999764	0.0001345375412
5979	0.9999999765	0.0001343441974
5980	0.9999999766	0.0001341625
5981	0.9999999766	0.000133952547
5982	0.9999999767	0.0001336460736
5983	0.9999999767	0.0001336164787
5984	0.9999999768	0.0001335278083
5985	0.9999999768	0.0001333562179
5986	0.9999999769	0.0001332159601
5987	0.9999999769	0.0001330908019
5988	0.999999977	0.0001329474563
5989	0.999999977	0.0001327929789
5990	0.9999999771	0.0001325174693
5991	0.9999999771	0.0001325040933
