iter	MultiClass
1502	0.06197496341
1503	0.06196480255
1504	0.06195039652
1505	0.06194120515
1506	0.06193202171
1507	0.06191731175
1508	0.06190662254
1509	0.06189377027
1510	0.06187801562
1511	0.06186261999
1512	0.06185435039
1513	0.06183517701
1514	0.06182536064
1515	0.06181661096
1516	0.06180135638
1517	0.06178684177
1518	0.06177008673
1519	0.06175921648
1520	0.06174708836
1521	0.06173251074
1522	0.06171935999
1523	0.06171208424
1524	0.06170199582
1525	0.06168845715
1526	0.06167493183
1527	0.06166124619
1528	0.06164365294
1529	0.06162765028
1530	0.06161146416
1531	0.06158020209
1532	0.06156700555
1533	0.06155279701
1534	0.06153435237
1535	0.06152190711
1536	0.06150767934
1537	0.06149844021
1538	0.06148783364
1539	0.06147917142
1540	0.06146303569
1541	0.06144779736
1542	0.06143478249
1543	0.06141999582
1544	0.06140374179
1545	0.06138321478
1546	0.06137350954
1547	0.06136523817
1548	0.06135780389
1549	0.06133634749
1550	0.06133206031
1551	0.06130976323
1552	0.06129865748
1553	0.06128948142
1554	0.06127076764
1555	0.06125332758
1556	0.06124563813
1557	0.06123373544
1558	0.06120968688
1559	0.0612022504
1560	0.0611896647
1561	0.0611764346
1562	0.06116067673
1563	0.06114888511
1564	0.06112300297
1565	0.06110901833
1566	0.0610970986
1567	0.06108753818
1568	0.06107750541
1569	0.06106648713
1570	0.06105600586
1571	0.06104377347
1572	0.06103620667
1573	0.06101849205
1574	0.06099982482
1575	0.06098402204
1576	0.06097558474
1577	0.06096013311
1578	0.06094496361
1579	0.06093824191
1580	0.06092087433
1581	0.06090417712
1582	0.06089098233
1583	0.06087408352
1584	0.06086235971
1585	0.06085420551
1586	0.06083818593
1587	0.0608236106
1588	0.06080979478
1589	0.06079493975
1590	0.06077323844
1591	0.06076343461
1592	0.06075260777
1593	0.06074535975
1594	0.06073594944
1595	0.06073130253
1596	0.06072235855
1597	0.0607085038
1598	0.06068578461
1599	0.06067869878
1600	0.06066514328
1601	0.06064676072
1602	0.06063611137
1603	0.06062666422
1604	0.06061638658
1605	0.06060450242
1606	0.06059647506
1607	0.06058745012
1608	0.0605758521
1609	0.06056644294
1610	0.06055467964
1611	0.06053205834
1612	0.06052095213
1613	0.06050484449
1614	0.06049446549
1615	0.06048394358
1616	0.06047409834
1617	0.06046392818
1618	0.06044762839
1619	0.06042569188
1620	0.06041145037
1621	0.06040191394
1622	0.0603922764
1623	0.06038127103
1624	0.06035898938
1625	0.06033872711
1626	0.06032088257
1627	0.0603134564
1628	0.06030139523
1629	0.06028969371
1630	0.06028515883
1631	0.06027145389
1632	0.06026148448
1633	0.06025331103
1634	0.06023476807
1635	0.06022113457
1636	0.06021008249
1637	0.0601967659
1638	0.06018746519
1639	0.06017673652
1640	0.06016771763
1641	0.06015597967
1642	0.06013966766
1643	0.06012690236
1644	0.06010105406
1645	0.06008781293
1646	0.06007083158
1647	0.06005245879
1648	0.06004669815
1649	0.06003025287
1650	0.06001888663
1651	0.06001069457
1652	0.05999530275
1653	0.05998048263
1654	0.05996993018
1655	0.05995642952
1656	0.05994219635
1657	0.05992913279
1658	0.05991716493
1659	0.05990385836
1660	0.0598898321
1661	0.05987759236
1662	0.059870438
1663	0.05985665339
1664	0.05984214881
1665	0.05982729823
1666	0.05981413796
1667	0.05980490486
1668	0.05979329014
1669	0.05977975966
1670	0.05977191623
1671	0.05976000486
1672	0.05974509391
1673	0.05973400536
1674	0.05972473416
1675	0.05971587889
1676	0.0597028177
1677	0.05969341664
1678	0.0596816398
1679	0.05967266832
1680	0.05966166847
1681	0.05964875239
1682	0.05963461927
1683	0.05961893205
1684	0.05961116086
1685	0.0595996385
1686	0.05958824127
1687	0.05957405845
1688	0.0595612934
1689	0.05955250049
1690	0.0595448402
1691	0.05952980422
1692	0.05952145047
1693	0.0595131875
1694	0.0595033261
1695	0.05949086437
1696	0.05948621511
1697	0.05947553975
1698	0.0594679609
1699	0.05945592104
1700	0.05943590849
1701	0.05941732597
1702	0.05940091494
1703	0.059388455
1704	0.05936495971
1705	0.05935558649
1706	0.05933562606
1707	0.05932558415
1708	0.05931821196
1709	0.0593064453
1710	0.0592980346
1711	0.05928392241
1712	0.0592749812
1713	0.05925783999
1714	0.05924921891
1715	0.05923078236
1716	0.05922039274
1717	0.05920919401
1718	0.05919878026
1719	0.05918574117
1720	0.05917461037
1721	0.05916245216
1722	0.05914691693
1723	0.05914156146
1724	0.05912613637
1725	0.05911566419
1726	0.05909671147
1727	0.05908247373
1728	0.05907212158
1729	0.05905920069
1730	0.05904271501
1731	0.05903225174
1732	0.05902526099
1733	0.05901314143
1734	0.05899794547
1735	0.05898591198
1736	0.05896389108
1737	0.05895367086
1738	0.05894015527
1739	0.05892706518
1740	0.05891379811
1741	0.05890657088
1742	0.05889597101
1743	0.05887759249
1744	0.05887114629
1745	0.05886363995
1746	0.05885000003
1747	0.05883982707
1748	0.05882592725
1749	0.0588120249
1750	0.05880271595
1751	0.05878926157
1752	0.05877672783
1753	0.0587652488
1754	0.05875727632
1755	0.05874862318
1756	0.05873756105
1757	0.0587290732
1758	0.0587212388
1759	0.05871429351
1760	0.05870215275
1761	0.05868714975
1762	0.05867560424
1763	0.05866598083
1764	0.05865318936
1765	0.05864418635
1766	0.05863088527
1767	0.0586199472
1768	0.05860835296
1769	0.05859487102
1770	0.05858530253
1771	0.05857568376
1772	0.0585511567
1773	0.05853233943
1774	0.05851897115
1775	0.05851343534
1776	0.05849973508
1777	0.05848011549
1778	0.05847043931
1779	0.05845925
1780	0.05844905363
1781	0.05843414667
1782	0.05842365656
1783	0.05840857299
1784	0.05839876527
1785	0.05838735177
1786	0.05838213559
1787	0.05837412277
1788	0.05836362055
1789	0.05834277184
1790	0.05832933861
1791	0.05831780621
1792	0.05830598867
1793	0.05829658829
1794	0.05828840574
1795	0.05827727054
1796	0.05826843325
1797	0.05825298612
1798	0.05824081209
1799	0.05822459852
1800	0.05820673081
1801	0.05820148154
1802	0.05818570901
1803	0.0581691076
1804	0.05815625768
1805	0.05814169245
1806	0.05813011326
1807	0.05811798882
1808	0.05811042528
1809	0.05810354516
1810	0.05809324891
1811	0.0580850349
1812	0.05807726334
1813	0.05806837346
1814	0.05805565616
1815	0.05804511692
1816	0.05803466485
1817	0.05801767707
1818	0.05800757295
1819	0.05799994645
1820	0.05799170376
1821	0.05798422062
1822	0.05797439087
1823	0.05796386583
1824	0.05795559082
1825	0.05794636752
1826	0.05794059114
1827	0.05792988999
1828	0.05792076932
1829	0.05791395898
1830	0.05790144414
1831	0.05788703553
1832	0.0578754185
1833	0.05786142514
1834	0.0578515459
1835	0.05784007854
1836	0.05783309899
1837	0.05782259251
1838	0.05781197946
1839	0.05779484528
1840	0.05778873272
1841	0.05777528663
1842	0.0577624824
1843	0.05775172494
1844	0.05773608145
1845	0.05772143017
1846	0.05770489467
1847	0.05769330452
1848	0.05768156003
1849	0.05766933298
1850	0.05766219567
1851	0.05765517719
1852	0.05764899737
1853	0.05763510113
1854	0.05762695225
1855	0.05761029224
1856	0.05759788852
1857	0.05758863161
1858	0.05758006045
1859	0.05756600006
1860	0.05755424132
1861	0.05753689151
1862	0.05752416464
1863	0.05751185087
1864	0.05750409185
1865	0.05749578654
1866	0.05748491189
1867	0.05747307619
1868	0.05746197698
1869	0.05745453413
1870	0.05744777221
1871	0.05743968091
1872	0.05743250628
1873	0.0574231167
1874	0.05740633995
1875	0.05739666175
1876	0.05738684807
1877	0.05737724684
1878	0.05736945624
1879	0.05736322376
1880	0.05735653297
1881	0.05734569937
1882	0.05733507508
1883	0.05732723123
1884	0.057319264
1885	0.05730618174
1886	0.05730171847
1887	0.0572946559
1888	0.05728291013
1889	0.0572692578
1890	0.05725980484
1891	0.05724971007
1892	0.05723677152
1893	0.05722467978
1894	0.05720732088
1895	0.05719576181
1896	0.05718100463
1897	0.05717077225
1898	0.05716157237
1899	0.05715289691
1900	0.05714597904
1901	0.05713419448
1902	0.05712364486
1903	0.05711138932
1904	0.05710372752
1905	0.05709418203
1906	0.05708253922
1907	0.05707280399
1908	0.05706709915
1909	0.05705596345
1910	0.05704541398
1911	0.05703289932
1912	0.05701609798
1913	0.05700622132
1914	0.05699262835
1915	0.05697905802
1916	0.05696931564
1917	0.05696152842
1918	0.05695629712
1919	0.0569428108
1920	0.05693521315
1921	0.05692086137
1922	0.05690879295
1923	0.05689633062
1924	0.0568883978
1925	0.05687492636
1926	0.05686033647
1927	0.05684736625
1928	0.05683689574
1929	0.05682294742
1930	0.05681073136
1931	0.05679752768
1932	0.05678317705
1933	0.05677423005
1934	0.05676499361
1935	0.05674602664
1936	0.05673941479
1937	0.05672761014
1938	0.05672042385
1939	0.05671248938
1940	0.05670618782
1941	0.05669711594
1942	0.0566885116
1943	0.05667438174
1944	0.05665841585
1945	0.05665149446
1946	0.05664424724
1947	0.05663389823
1948	0.05662189905
1949	0.05660914686
1950	0.05659286591
1951	0.05658557167
1952	0.05657353858
1953	0.0565681838
1954	0.05656023776
1955	0.05655101472
1956	0.0565368521
1957	0.05652353678
1958	0.05651070598
1959	0.05650266361
1960	0.05649007525
1961	0.05648050099
1962	0.05647058202
1963	0.05646050583
1964	0.05645293662
1965	0.05644354276
1966	0.05643787681
1967	0.05642857047
1968	0.05641556244
1969	0.0564066981
1970	0.05639671756
1971	0.05638653254
1972	0.05636871064
1973	0.05636041022
1974	0.05635223691
1975	0.05634764897
1976	0.05633371719
1977	0.05632508696
1978	0.05631945701
1979	0.0563100927
1980	0.0563019065
1981	0.05628656677
1982	0.05627557209
1983	0.0562638512
1984	0.05624417482
1985	0.05622783862
1986	0.05622196609
1987	0.05620696223
1988	0.05619636673
1989	0.05618991969
1990	0.05618177971
1991	0.05617449878
1992	0.05616620007
1993	0.05615927329
1994	0.05614859778
1995	0.05614303806
1996	0.05612576565
1997	0.05611644503
1998	0.05610586526
1999	0.05609445794
2000	0.05608707037
2001	0.05607845818
2002	0.05606279184
2003	0.0560506478
2004	0.05604312976
2005	0.05603563463
2006	0.05602003022
2007	0.05601158193
2008	0.05599817257
2009	0.05599183881
2010	0.05598065271
2011	0.05597360275
2012	0.05596175554
2013	0.05595077931
2014	0.05593887814
2015	0.05593584023
2016	0.05592914815
2017	0.05591846927
2018	0.05591001331
2019	0.05589658848
2020	0.05588538074
2021	0.05587251995
2022	0.05586340723
2023	0.05585586424
2024	0.05584126283
2025	0.05583072443
2026	0.05581685487
2027	0.05580365518
2028	0.05578635057
2029	0.0557755914
2030	0.05576518182
2031	0.05575322651
2032	0.05574299161
2033	0.05572901678
2034	0.05571818634
2035	0.05571049367
2036	0.05570031083
2037	0.05569127801
2038	0.05567690084
2039	0.05566410308
2040	0.05565435593
2041	0.05564659267
2042	0.05563024963
2043	0.05562349424
2044	0.05561175683
2045	0.05560149126
2046	0.05559523043
2047	0.05558952425
2048	0.05557605155
2049	0.05557093105
2050	0.055565868
2051	0.05555238382
2052	0.05554157163
2053	0.05553119355
2054	0.0555223109
2055	0.05551257765
2056	0.05550147892
2057	0.05548680068
2058	0.05547527171
2059	0.0554639818
2060	0.05545497078
2061	0.05544753338
2062	0.05544039614
2063	0.05542710896
2064	0.05541682509
2065	0.05540637552
2066	0.05539915391
2067	0.05539234109
2068	0.05538111003
2069	0.05536820967
2070	0.05535983827
2071	0.0553479858
2072	0.05533757479
2073	0.05532196569
2074	0.05530714418
2075	0.0552993261
2076	0.05529069482
2077	0.05527522229
2078	0.05526532705
2079	0.05525566656
2080	0.05524753906
2081	0.05523337836
2082	0.05522119256
2083	0.05521470237
2084	0.05520625057
2085	0.05519642624
2086	0.05518157442
2087	0.05517085682
2088	0.0551546034
2089	0.05514781711
2090	0.0551413459
2091	0.05513432505
2092	0.05512330009
2093	0.05511225068
2094	0.0551027052
2095	0.05509688953
2096	0.05508616504
2097	0.05507529734
2098	0.05506393222
2099	0.05505384119
2100	0.0550400651
2101	0.055029985
2102	0.05501604083
2103	0.05500662859
2104	0.05499487857
2105	0.05498297805
2106	0.05497303776
2107	0.05496756883
2108	0.05495647377
2109	0.05494235292
2110	0.05493451388
2111	0.05492351592
2112	0.05491282396
2113	0.05489282951
2114	0.05488616853
2115	0.05487820665
2116	0.05486875748
2117	0.05486058615
2118	0.05485145664
2119	0.05484458769
2120	0.05482689572
2121	0.05481913746
2122	0.05480533195
2123	0.05478629468
2124	0.05477778219
2125	0.05476787609
2126	0.05476114221
2127	0.05475473405
2128	0.05474552158
2129	0.05473661251
2130	0.05472402557
2131	0.05471045425
2132	0.05470202086
2133	0.0546948759
2134	0.05468423972
2135	0.05467476041
2136	0.05466572429
2137	0.05465747618
2138	0.05465262408
2139	0.05464708604
2140	0.05463970721
2141	0.05462521033
2142	0.05461965938
2143	0.05461527916
2144	0.05460643714
2145	0.05459721596
2146	0.05458940818
2147	0.0545812506
2148	0.05457120985
2149	0.05456005032
2150	0.05454540413
2151	0.05453505158
2152	0.05452647246
2153	0.05451561938
2154	0.05450431676
2155	0.05449755307
2156	0.05448964893
2157	0.05448159609
2158	0.05447350498
2159	0.05446391124
2160	0.05445685081
2161	0.05444531606
2162	0.05443548329
2163	0.0544287553
2164	0.05441706924
2165	0.05440661606
2166	0.05439727247
2167	0.05438505813
2168	0.05437308319
2169	0.05436150756
2170	0.05434813357
2171	0.05434074647
2172	0.05433016598
2173	0.0543233766
2174	0.054315553
2175	0.05430672209
2176	0.0542997025
2177	0.05428909787
2178	0.05427873092
2179	0.05426765823
2180	0.05425960947
2181	0.0542513045
2182	0.0542424276
2183	0.05423445647
2184	0.05422550096
2185	0.05421440466
2186	0.05420284405
2187	0.05419315528
2188	0.05418568116
2189	0.05417598568
2190	0.05416873913
2191	0.05416209163
2192	0.05415192165
2193	0.05414363172
2194	0.05413665333
2195	0.05413153943
2196	0.05412358876
2197	0.05411522892
2198	0.05410442041
2199	0.05409373919
2200	0.05408252355
2201	0.05407472034
2202	0.05406639408
2203	0.05406132652
2204	0.05405475386
2205	0.05404546934
2206	0.05403524419
2207	0.05402758667
2208	0.05402175837
2209	0.05401110783
2210	0.05399654846
2211	0.0539890973
2212	0.05397163005
2213	0.05396394166
2214	0.05395642055
2215	0.05394815683
2216	0.05393966623
2217	0.05392990659
2218	0.05392170201
2219	0.05391650994
2220	0.05390730339
2221	0.05389705408
2222	0.05388816325
2223	0.05387856671
2224	0.05386636762
2225	0.0538558428
2226	0.05384288254
2227	0.05383471106
2228	0.05382312563
2229	0.05381471523
2230	0.05380482677
2231	0.05378990469
2232	0.05377352406
2233	0.053761685
2234	0.05375160827
2235	0.05373602225
2236	0.0537274302
2237	0.05371389258
2238	0.0536985767
2239	0.05368611912
2240	0.05367684971
2241	0.05366671133
2242	0.05365593389
2243	0.05364874668
2244	0.05363683232
2245	0.05362295703
2246	0.05361166893
2247	0.05360508713
2248	0.05359375118
2249	0.05358597296
2250	0.05357655194
2251	0.05356921571
2252	0.05356084295
2253	0.05355149992
2254	0.05354475006
2255	0.05353894153
2256	0.05352465499
2257	0.05351897491
2258	0.05350925363
2259	0.05349932093
2260	0.05349016872
2261	0.05347934234
2262	0.05347464286
2263	0.05346731127
2264	0.05345653047
2265	0.0534432146
2266	0.0534293734
2267	0.05342222225
2268	0.05341095144
2269	0.05340422364
2270	0.05338626399
2271	0.05337974442
2272	0.05337046566
2273	0.05336441644
2274	0.05334940356
2275	0.05333960295
2276	0.05333148679
2277	0.0533225236
2278	0.05331289393
2279	0.05330282743
2280	0.0532904006
2281	0.0532859639
2282	0.05327692296
2283	0.05327209887
2284	0.05326195915
2285	0.05325523159
2286	0.05324505238
2287	0.05323098694
2288	0.05322427914
2289	0.05321655472
2290	0.05320276349
2291	0.05319674132
2292	0.0531903525
2293	0.05318039403
2294	0.05317315615
2295	0.05315829542
2296	0.0531521325
2297	0.05314728542
2298	0.05313784628
2299	0.05312776699
2300	0.05311635997
2301	0.0531046012
2302	0.05309566314
2303	0.05308619611
2304	0.05307929956
2305	0.05307098902
2306	0.05305959966
2307	0.05305089703
2308	0.05304495494
2309	0.05303488441
2310	0.05302482986
2311	0.05301604138
2312	0.05300503364
2313	0.05299542344
2314	0.05298728795
2315	0.05297820081
2316	0.05296720892
2317	0.05294922248
2318	0.05294406412
2319	0.05292672321
2320	0.05291441877
2321	0.0529037191
2322	0.05289699515
2323	0.05288809479
2324	0.05288017746
2325	0.05287159782
2326	0.05286277725
2327	0.05285700173
2328	0.05284622433
2329	0.05284051728
2330	0.05283350661
2331	0.05282523486
2332	0.05281324175
2333	0.05280602587
2334	0.05280088619
2335	0.05279216552
2336	0.052783486
2337	0.05277195949
2338	0.05276715098
2339	0.05275591108
2340	0.05274925514
2341	0.05273914932
2342	0.05272899456
2343	0.05271566584
2344	0.0527067392
2345	0.05269918661
2346	0.05269464592
2347	0.05268619503
2348	0.05267786384
2349	0.05267285974
2350	0.05266392463
2351	0.05265027358
2352	0.05263554502
2353	0.05262778826
2354	0.05262141416
2355	0.05261131688
2356	0.05260373157
2357	0.05259669901
2358	0.05259191247
2359	0.05258196963
2360	0.05257501865
2361	0.05256522731
2362	0.05255408335
2363	0.0525384446
2364	0.05253131784
2365	0.05252294834
2366	0.0525121011
2367	0.05250097867
2368	0.05248776492
2369	0.05248500472
2370	0.05247727725
2371	0.05247119744
2372	0.05246380436
2373	0.05245631611
2374	0.05244921236
2375	0.05243768173
2376	0.05243206239
2377	0.05242008339
2378	0.05241224334
2379	0.05240315938
2380	0.05239500081
2381	0.05238759669
2382	0.05237802859
2383	0.05236322897
2384	0.05235440883
2385	0.05235126356
2386	0.05234282056
2387	0.05233276798
2388	0.05232289863
2389	0.05231589794
2390	0.0523106483
2391	0.05230398362
2392	0.05229772371
2393	0.05228304685
2394	0.05227558397
2395	0.05226914201
2396	0.05226307631
2397	0.05225632736
2398	0.05225060595
2399	0.05224189088
2400	0.0522293006
2401	0.05221890475
2402	0.05221094093
2403	0.05220389784
2404	0.05219575269
2405	0.05218989195
2406	0.05217882051
2407	0.05216560135
2408	0.05214786177
2409	0.05213995623
2410	0.05213419169
2411	0.05212647877
2412	0.05211917536
2413	0.05211054239
2414	0.05210057193
2415	0.05209435501
2416	0.05208799947
2417	0.05208214065
2418	0.05207407497
2419	0.05206269786
2420	0.05205573888
2421	0.05204766028
2422	0.05203899302
2423	0.05203374855
2424	0.05202394553
2425	0.05201465152
2426	0.05199881631
2427	0.05199096434
2428	0.05198162261
2429	0.0519725483
2430	0.05196543537
2431	0.05195626523
2432	0.05194535181
2433	0.05193325948
2434	0.05192856986
2435	0.05192052817
2436	0.05191259326
2437	0.05190082707
2438	0.05189284147
2439	0.05188491271
2440	0.05187709173
2441	0.05186510457
2442	0.05185935067
2443	0.05184697039
2444	0.05183864643
2445	0.05182825593
2446	0.051819398
2447	0.05181304435
2448	0.05180674467
2449	0.05180271311
2450	0.0517936558
2451	0.05178711636
2452	0.05177825557
2453	0.05176163979
2454	0.05175758023
2455	0.05175103916
2456	0.05174246762
2457	0.05173818533
2458	0.05172693899
2459	0.05171701911
2460	0.05170088144
2461	0.05169177159
2462	0.05168310625
2463	0.05167551093
2464	0.05166974668
2465	0.05166204987
2466	0.05165538375
2467	0.05164887601
2468	0.05164371948
2469	0.05163179961
2470	0.05162279451
2471	0.05161737651
2472	0.05160184426
2473	0.05159555858
2474	0.05158635175
2475	0.05157777467
2476	0.05157263812
2477	0.0515601681
2478	0.05155432738
2479	0.05154688827
2480	0.05153991581
2481	0.0515278628
2482	0.0515151062
2483	0.05150801422
2484	0.05150269282
2485	0.05149349716
2486	0.05148627517
2487	0.05147733726
2488	0.05147160664
2489	0.05146340219
2490	0.05145335734
2491	0.05144600936
2492	0.05143790333
2493	0.05143229324
2494	0.05142311125
2495	0.05141751729
2496	0.05141105153
2497	0.05140250882
2498	0.05139176907
2499	0.05138439021
2500	0.05137161423
2501	0.05136377547
2502	0.05135766063
2503	0.051345062
2504	0.05133677985
2505	0.05132219291
2506	0.05131098581
2507	0.05130169515
2508	0.05129367063
2509	0.05128585084
2510	0.05127913402
2511	0.05127168559
2512	0.05126643881
2513	0.05125769424
2514	0.05124849851
2515	0.05123956039
2516	0.05123115605
2517	0.05121714655
2518	0.05120508523
2519	0.05119177924
2520	0.05118467858
2521	0.05117781328
2522	0.05116458627
2523	0.05114978226
2524	0.0511356877
2525	0.05112736767
2526	0.0511204767
2527	0.05111347187
2528	0.05110343158
2529	0.05109821131
2530	0.05109306932
2531	0.05108577755
2532	0.0510754891
2533	0.05106305969
2534	0.05105566812
2535	0.05103793766
2536	0.05102818476
2537	0.0510164516
2538	0.05101289973
2539	0.05100104453
2540	0.0509908683
2541	0.05097534665
2542	0.0509673908
2543	0.05096142539
2544	0.05095121771
2545	0.05094040885
2546	0.05093087737
2547	0.05092705467
2548	0.05090740819
2549	0.05090026991
2550	0.05089359708
2551	0.05088682419
2552	0.05087940673
2553	0.05087433146
2554	0.05086675442
2555	0.05086110764
2556	0.05085503475
2557	0.05084342603
2558	0.05083452366
2559	0.05082097978
2560	0.05081347911
2561	0.05080737288
2562	0.05079414773
2563	0.05078849133
2564	0.05078038372
2565	0.05077275557
2566	0.05076677577
2567	0.0507591067
2568	0.05075520998
2569	0.05075144066
2570	0.05074488553
2571	0.05073350112
2572	0.05072198769
2573	0.0507107605
2574	0.05070453855
2575	0.05069495756
2576	0.05068669277
2577	0.05067142841
2578	0.05066366852
2579	0.05065415294
2580	0.0506463606
2581	0.05063734672
2582	0.05063181577
2583	0.05062392666
2584	0.05061291515
2585	0.0506065718
2586	0.05059584971
2587	0.050584896
2588	0.05058002997
2589	0.05056813146
2590	0.05055610917
2591	0.05054614841
2592	0.05054059075
2593	0.05053035805
2594	0.05052212809
2595	0.05051392004
2596	0.05050594905
2597	0.05049875747
2598	0.05049004889
2599	0.05048229906
2600	0.05047094548
2601	0.05046651117
2602	0.05045580786
2603	0.05044698516
2604	0.05043639031
2605	0.05042745154
2606	0.05042126415
2607	0.05041236449
2608	0.0504048296
2609	0.05039940439
2610	0.05039055585
2611	0.05038155258
2612	0.05037152057
2613	0.05035946547
2614	0.0503502259
2615	0.05034261565
2616	0.05033477878
2617	0.05033053526
2618	0.05032063071
2619	0.05031234196
2620	0.05030359141
2621	0.05028700162
2622	0.05027781016
2623	0.05027211506
2624	0.05026576224
2625	0.05026116546
2626	0.05025162178
2627	0.05024758774
2628	0.05023383283
2629	0.05022670962
2630	0.05022201847
2631	0.05021475438
2632	0.05020566715
2633	0.05019659198
2634	0.05018758119
2635	0.05018285997
2636	0.05017608812
2637	0.05016952573
2638	0.05016414475
2639	0.05015272905
2640	0.05014217516
2641	0.05013107451
2642	0.05012258094
2643	0.05011382542
2644	0.05010304792
2645	0.05009532072
2646	0.05008983822
2647	0.05007899986
2648	0.05007422815
2649	0.05006557731
2650	0.05005787795
2651	0.05004879538
2652	0.05004393384
2653	0.05003664247
2654	0.05003115512
2655	0.05002793306
2656	0.05002266755
2657	0.05001696005
2658	0.05000964078
2659	0.04999892121
2660	0.0499866098
2661	0.04998240744
2662	0.0499735293
2663	0.04996713018
2664	0.04995953072
2665	0.04995081055
2666	0.04994155486
2667	0.04993320619
2668	0.04992049856
2669	0.04991455
2670	0.04990580896
2671	0.04989642486
2672	0.04988962588
2673	0.04988312168
2674	0.04987182023
2675	0.04986555023
2676	0.04985446101
2677	0.04984861264
2678	0.04984276582
2679	0.04982959754
2680	0.04981905374
2681	0.04981283363
2682	0.04980643332
2683	0.04980355838
2684	0.04979647308
2685	0.04978854494
2686	0.04978079322
2687	0.04977075783
2688	0.04976462641
2689	0.04975117292
2690	0.04974230375
2691	0.04972627021
2692	0.04971854382
2693	0.04970601015
2694	0.04969963032
2695	0.04968574687
2696	0.04967737632
2697	0.049667197
2698	0.04966071657
2699	0.04965509025
2700	0.04964790074
2701	0.04964292762
2702	0.04963617571
2703	0.04963127192
2704	0.04962142147
2705	0.04961225776
2706	0.04960576518
2707	0.04959704221
2708	0.04958746722
2709	0.04958126558
2710	0.04957621365
2711	0.04957023003
2712	0.04956273957
2713	0.04955421926
2714	0.04954905826
2715	0.04954195341
2716	0.04953428519
2717	0.04952109637
2718	0.04951579817
2719	0.04951107917
2720	0.04950237564
2721	0.04949395587
2722	0.04948789558
2723	0.04948012695
2724	0.04947419472
2725	0.04946966544
2726	0.04946461329
2727	0.04945766467
2728	0.04945078909
2729	0.04944345524
2730	0.04943730242
2731	0.04942400578
2732	0.04941852535
2733	0.04941259101
2734	0.04940201717
2735	0.0493932662
2736	0.04938513189
2737	0.04937918323
2738	0.04937379151
2739	0.04936738721
2740	0.04935974291
2741	0.04935114562
2742	0.04934634879
2743	0.04934192153
2744	0.04933760281
2745	0.04932679548
2746	0.0493200533
2747	0.04931195728
2748	0.04930491125
2749	0.04929999985
2750	0.04928925881
2751	0.04928452134
2752	0.04927730083
2753	0.04926730386
2754	0.04926108932
2755	0.04925542034
2756	0.04925027424
2757	0.04924147585
2758	0.0492312537
2759	0.04922023663
2760	0.04920797932
2761	0.04919796899
2762	0.04918653608
2763	0.04917699261
2764	0.0491713672
2765	0.04916231207
2766	0.0491554547
2767	0.04915177054
2768	0.04914389118
2769	0.04913731509
2770	0.04913168581
2771	0.04912426688
2772	0.04911924127
2773	0.04911377697
2774	0.04910985428
2775	0.04910441674
2776	0.04909873911
2777	0.04908864872
2778	0.04908485313
2779	0.04907449827
2780	0.04906277145
2781	0.04905772675
2782	0.04905068842
2783	0.04904547591
2784	0.04903978856
2785	0.04903018022
2786	0.04902442393
2787	0.04901931371
2788	0.04900785465
2789	0.04900327144
2790	0.04899350881
2791	0.04898442517
2792	0.04896879003
2793	0.0489601192
2794	0.04894993508
2795	0.04894645645
2796	0.04893971068
2797	0.04893175096
2798	0.04892392846
2799	0.04891703524
2800	0.04890804489
2801	0.04890446753
2802	0.04889965483
2803	0.04889344417
2804	0.04888506644
2805	0.04887577411
2806	0.04886853968
2807	0.04886128667
2808	0.04884970546
2809	0.04884394183
2810	0.04884068997
2811	0.04883426824
2812	0.04882995084
2813	0.04882477633
2814	0.04881603795
2815	0.04880601369
2816	0.04879562068
2817	0.04878777112
2818	0.04878051134
2819	0.04877477187
2820	0.04876368888
2821	0.04875046647
2822	0.04874593396
2823	0.0487384224
2824	0.04873255568
2825	0.04872339719
2826	0.04871408685
2827	0.04870118744
2828	0.04869519556
2829	0.04868747201
2830	0.04868028172
2831	0.04866963603
2832	0.04866623058
2833	0.04865796636
2834	0.04864854037
2835	0.04863683282
2836	0.0486299401
2837	0.04862123273
2838	0.04861430284
2839	0.04860667366
2840	0.04860055064
2841	0.04859575849
2842	0.04858097082
2843	0.04857508185
2844	0.04856480891
2845	0.04855840959
2846	0.04854411478
2847	0.04853603542
2848	0.04852195202
2849	0.04851354491
2850	0.04850239589
2851	0.04849847621
2852	0.04849157031
2853	0.04848637645
2854	0.04847971362
2855	0.04847482756
2856	0.04846469069
2857	0.04845513231
2858	0.04845133679
2859	0.04844396483
2860	0.04843980387
2861	0.04843246265
2862	0.04842364969
2863	0.04841033398
2864	0.04840184386
2865	0.04839363116
2866	0.04838318665
2867	0.04837665514
2868	0.04836836534
2869	0.04836233856
2870	0.04835780275
2871	0.04834823994
2872	0.04834286681
2873	0.04833460313
2874	0.04832786095
2875	0.04831801838
2876	0.04830920038
2877	0.04830584433
2878	0.04830114517
2879	0.04829157399
2880	0.04828264531
2881	0.04827792745
2882	0.04827140358
2883	0.04826610165
2884	0.04826038801
2885	0.04824731591
2886	0.04824179586
2887	0.04823248889
2888	0.04822492355
2889	0.04821782037
2890	0.04820992029
2891	0.04820667806
2892	0.0481999038
2893	0.04819371093
2894	0.04818304449
2895	0.04817682872
2896	0.04817112134
2897	0.04816009457
2898	0.04815176854
2899	0.04814648663
2900	0.04813496015
2901	0.04812764594
